노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20,3,0,44649000,1120,2,2,11,19.5,15.3,3.8,27,105.46,100,0,0,0,4
20,3,0,85992000,1460,2,2,11,19.5,15.3,3.8,27,105.46,104,76,0,0,4
20,9,1,6086000,42,2,1,11,19.5,15.3,3.8,27,105.46,108,4,0,0,4
20,9,1,1806000,12,2,0,11,19.5,15.3,3.8,27,105.46,108,4,0,0,4
20,9,1,22469000,134,2,1,11,19.5,15.3,3.8,27,105.46,110,4,0,0,4
20,9,1,12584000,71,2,0,11,19.5,15.3,3.8,27,105.46,110,4,0,0,4
20,9,1,4805000,31,2,0,11,19.5,15.3,3.8,27,105.46,110,4,0,0,4
20,9,1,31182000,186,2,1,11,19.5,15.3,3.8,27,105.46,112,4,0,0,4
20,9,1,12605000,71,2,0,11,19.5,15.3,3.8,27,105.46,112,4,0,0,4
20,9,1,12118000,82,2,1,11,19.5,15.3,3.8,27,105.46,112,4,0,0,4
20,5,0,17656000,199,2,2,11,19.5,15.3,3.8,27,105.46,114,36,0,0,4
20,5,0,1479000,17,2,2,11,19.5,15.3,3.8,27,105.46,114,0,0,0,4
20,5,0,28065000,316,2,2,11,19.5,15.3,3.8,27,105.46,116,36,0,0,4
20,5,0,9330000,105,2,2,11,19.5,15.3,3.8,27,105.46,116,51,0,0,4
20,5,0,45750000,515,2,2,11,19.5,15.3,3.8,27,105.46,118,36,0,0,4
20,5,0,13648000,154,2,2,11,19.5,15.3,3.8,27,105.46,118,51,0,0,4
20,5,0,3313000,38,2,2,11,19.5,15.3,3.8,27,105.46,118,0,0,0,4
20,0,3,1906000,3,2,2,11,19.5,15.3,3.8,27,105.46,120,8,0,0,4
20,0,3,2042000,3,2,2,11,19.5,15.3,3.8,27,105.46,120,8,0,0,4
20,0,3,5097000,6,2,2,11,19.5,15.3,3.8,27,105.46,120,8,0,0,4
20,0,3,0,0,2,2,11,19.5,15.3,3.8,27,105.46,120,8,0,0,4
20,0,4,0,0,2,2,11,19.5,15.3,3.8,27,105.46,120,8,0,0,4
20,0,3,5621000,9,2,2,11,19.5,15.3,3.8,27,105.46,122,8,0,0,4
20,0,3,8008000,11,2,2,11,19.5,15.3,3.8,27,105.46,122,8,0,0,4
20,0,3,11994000,14,2,2,11,19.5,15.3,3.8,27,105.46,122,8,0,0,4
20,0,3,3235000,3,2,2,11,19.5,15.3,3.8,27,105.46,122,8,0,0,4
20,0,4,3368000,3,2,2,11,19.5,15.3,3.8,27,105.46,122,8,0,0,4
20,0,3,2042000,3,2,2,11,19.5,15.3,3.8,27,105.46,124,8,0,0,4
20,0,3,47829000,54,2,2,11,19.5,15.3,3.8,27,105.46,124,8,0,0,4
20,0,3,42921000,46,2,2,11,19.5,15.3,3.8,27,105.46,124,8,0,0,4
20,0,3,6424000,6,2,2,11,19.5,15.3,3.8,27,105.46,124,8,0,0,4
20,0,4,10008000,9,2,2,11,19.5,15.3,3.8,27,105.46,124,8,0,0,4
20,4,1,11655000,59,2,2,11,19.5,15.3,3.8,27,105.46,126,111,0,0,4
20,4,1,9970000,57,2,2,11,19.5,15.3,3.8,27,105.46,126,111,0,0,4
20,4,1,5373000,37,2,2,11,19.5,15.3,3.8,27,105.46,126,111,0,0,4
20,4,1,26070000,132,2,2,11,19.5,15.3,3.8,27,105.46,128,111,0,0,4
20,4,1,18535000,105,2,2,11,19.5,15.3,3.8,27,105.46,128,111,0,0,4
20,4,1,44673000,226,2,2,11,19.5,15.3,3.8,27,105.46,130,111,0,0,4
20,4,1,28417000,160,2,2,11,19.5,15.3,3.8,27,105.46,130,111,0,0,4
20,1,3,8872000,8,2,1,11,19.5,15.3,3.8,27,105.46,132,1,0,0,4
20,1,4,0,0,2,1,11,19.5,15.3,3.8,27,105.46,132,1,0,0,4
20,1,6,0,0,2,1,11,19.5,15.3,3.8,27,105.46,132,1,0,0,4
20,1,3,5931000,5,2,1,11,19.5,15.3,3.8,27,105.46,134,1,0,0,4
20,1,4,3139000,3,2,0,11,19.5,15.3,3.8,27,105.46,134,1,0,0,4
20,1,4,8650000,5,2,1,11,19.5,15.3,3.8,27,105.46,134,1,0,0,4
20,1,6,7414000,3,2,0,11,19.5,15.3,3.8,27,105.46,134,1,0,0,4
20,1,4,0,0,2,0,11,19.5,15.3,3.8,27,105.46,136,1,0,0,4
20,1,4,25873000,15,2,1,11,19.5,15.3,3.8,27,105.46,136,1,0,0,4
20,1,6,13592000,5,2,1,11,19.5,15.3,3.8,27,105.46,136,1,0,0,4
20,1,6,14803000,5,2,0,11,19.5,15.3,3.8,27,105.46,136,1,0,0,4
20,3,0,24364000,741,2,2,11.6,22.6,16.2,0.2,28,105.46,6,61,0,1,5
20,3,0,28438000,865,2,2,11.6,22.6,16.2,0.2,28,105.46,8,61,0,1,5
20,3,0,27225000,828,2,2,11.6,22.6,16.2,0.2,28,105.46,10,61,0,1,5
20,9,0,4408000,56,2,1,11.6,22.6,16.2,0.2,28,105.46,36,0,0,1,5
20,9,0,8759000,110,2,1,11.6,22.6,16.2,0.2,28,105.46,38,0,0,1,5
20,5,0,7002000,89,2,2,11.6,22.6,16.2,0.2,28,105.46,42,0,0,1,5
20,5,0,29817000,378,2,2,11.6,22.6,16.2,0.2,28,105.46,44,0,0,1,5
20,5,0,51711000,655,2,2,11.6,22.6,16.2,0.2,28,105.46,46,0,0,1,5
20,5,0,25359000,321,2,2,11.6,22.6,16.2,0.2,28,105.46,46,0,0,1,5
30,8,6,11542000,3,2,2,11.6,22.6,16.2,0.2,28,105.46,48,49,0,1,5
30,8,2,1229000,3,2,2,11.6,22.6,16.2,0.2,28,105.46,48,49,0,1,5
30,8,4,3841000,3,2,2,11.6,22.6,16.2,0.2,28,105.46,48,49,0,1,5
30,8,4,3844000,3,2,2,11.6,22.6,16.2,0.2,28,105.46,48,49,0,1,5
30,8,6,0,0,2,2,11.6,22.6,16.2,0.2,28,105.46,48,49,0,1,5
30,8,6,0,0,2,2,11.6,22.6,16.2,0.2,28,105.46,51,49,0,1,5
30,8,6,19356000,5,2,2,11.6,22.6,16.2,0.2,28,105.46,51,49,0,1,5
20,9,0,32399000,542,2,2,11.6,22.6,16.2,0.2,28,105.46,54,52,0,1,5
20,6,0,19802000,251,2,2,11.6,22.6,16.2,0.2,28,105.46,60,42,0,1,5
20,6,0,10768000,137,2,2,11.6,22.6,16.2,0.2,28,105.46,60,42,0,1,5
20,6,0,41158000,521,2,2,11.6,22.6,16.2,0.2,28,105.46,62,42,0,1,5
20,6,0,59333000,752,2,2,11.6,22.6,16.2,0.2,28,105.46,64,42,0,1,5
20,6,0,15466000,196,2,2,11.6,22.6,16.2,0.2,28,105.46,64,42,0,1,5
20,6,0,12942000,162,2,2,11.6,22.6,16.2,0.2,28,105.46,66,44,0,1,5
20,6,0,14802000,186,2,2,11.6,22.6,16.2,0.2,28,105.46,68,44,0,1,5
20,6,0,36996000,464,2,2,11.6,22.6,16.2,0.2,28,105.46,70,44,0,1,5
20,6,0,27181000,341,2,2,11.6,22.6,16.2,0.2,28,105.46,70,44,0,1,5
20,9,0,9286000,79,2,0,11.6,22.6,16.2,0.2,28,105.46,72,60,0,1,5
20,9,0,26219000,241,2,1,11.6,22.6,16.2,0.2,28,105.46,74,60,0,1,5
20,8,0,25004000,424,2,2,11.6,22.6,16.2,0.2,28,105.46,78,0,0,1,5
20,8,0,47208000,801,2,2,11.6,22.6,16.2,0.2,28,105.46,80,0,0,1,5
20,8,0,61983000,1051,2,2,11.6,22.6,16.2,0.2,28,105.46,82,0,0,1,5
20,8,0,22779000,765,2,2,11.6,22.6,16.2,0.2,28,105.46,84,0,0,1,5
20,8,0,70776000,2376,2,2,11.6,22.6,16.2,0.2,28,105.46,86,0,0,1,5
20,8,0,76942000,2582,2,2,11.6,22.6,16.2,0.2,28,105.46,88,0,0,1,5
20,9,0,60136000,548,2,2,11.6,22.6,16.2,0.2,28,105.46,92,14,0,1,5
20,9,0,80832000,737,2,2,11.6,22.6,16.2,0.2,28,105.46,94,14,0,1,5
20,7,0,38408000,966,2,2,11.6,22.6,16.2,0.2,28,105.46,96,87,0,1,5
20,7,0,48107000,1209,2,2,11.6,22.6,16.2,0.2,28,105.46,100,87,0,1,5
20,3,0,53187000,1779,2,2,11.6,22.6,16.2,0.2,28,105.46,102,0,0,1,5
20,3,0,73663000,2464,2,2,11.6,22.6,16.2,0.2,28,105.46,104,0,0,1,5
20,3,0,82247000,2751,2,2,11.6,22.6,16.2,0.2,28,105.46,106,0,0,1,5
20,3,0,32935000,661,2,2,11.6,22.6,16.2,0.2,28,105.46,122,48,0,1,5
20,3,0,63988000,1283,2,2,11.6,22.6,16.2,0.2,28,105.46,124,48,0,1,5
20,4,1,8705000,44,2,2,11.6,22.6,16.2,0.2,28,105.46,128,111,0,1,5
20,4,1,3496000,20,2,2,11.6,22.6,16.2,0.2,28,105.46,128,111,0,1,5
20,4,1,4451000,33,2,2,11.6,22.6,16.2,0.2,28,105.46,128,111,0,1,5
20,4,1,18789000,95,2,2,11.6,22.6,16.2,0.2,28,105.46,130,111,0,1,5
20,4,1,15222000,86,2,2,11.6,22.6,16.2,0.2,28,105.46,130,111,0,1,5
20,4,1,26488000,134,2,2,11.6,22.6,16.2,0.2,28,105.46,132,111,0,1,5
20,0,2,2639000,6,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,0,0,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,2898000,6,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,0,0,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,0,0,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,1732000,3,2,2,11.6,22.6,16.2,0.2,28,105.46,134,3,0,1,5
20,0,2,4318000,8,2,2,11.6,22.6,16.2,0.2,28,105.46,136,3,0,1,5
20,0,2,10921000,19,2,2,11.6,22.6,16.2,0.2,28,105.46,136,3,0,1,5
20,0,2,8462000,14,2,2,11.6,22.6,16.2,0.2,28,105.46,136,3,0,1,5
20,0,2,31087000,63,2,2,11.6,22.6,16.2,0.2,28,105.46,138,3,0,1,5
20,0,2,12858000,24,2,2,11.6,22.6,16.2,0.2,28,105.46,138,3,0,1,5
20,0,2,9371000,16,2,2,11.6,22.6,16.2,0.2,28,105.46,138,3,0,1,5
10,8,0,1662000,43,2,2,10.4,22.6,15.1,0,24,105.46,8,0,0,1,6
10,8,0,4269000,110,2,2,10.4,22.6,15.1,0,24,105.46,10,0,0,1,6
10,8,0,5667000,146,2,2,10.4,22.6,15.1,0,24,105.46,11,0,0,1,6
20,6,0,7830000,100,2,2,10.4,22.6,15.1,0,24,105.46,36,42,0,1,6
20,6,0,13225000,168,2,2,10.4,22.6,15.1,0,24,105.46,38,42,0,1,6
20,6,0,6689000,85,2,2,10.4,22.6,15.1,0,24,105.46,38,42,0,1,6
20,6,0,16366000,208,2,2,10.4,22.6,15.1,0,24,105.46,40,42,0,1,6
20,2,0,32944000,472,0,2,10.4,22.6,15.1,0,24,105.46,42,63,0,1,6
20,2,0,69460000,994,0,2,10.4,22.6,15.1,0,24,105.46,46,63,0,1,6
20,5,0,64226000,1089,1,2,10.4,22.6,15.1,0,24,105.46,52,66,0,1,6
20,7,0,22683000,325,2,2,10.4,22.6,15.1,0,24,105.46,54,0,0,1,6
20,6,0,56937000,826,2,2,10.4,22.6,15.1,0,24,105.46,64,0,0,1,6
20,4,1,12969000,88,2,2,10.4,22.6,15.1,0,24,105.46,66,69,0,1,6
20,4,0,3986000,52,2,2,10.4,22.6,15.1,0,24,105.46,66,69,0,1,6
20,4,0,10724000,138,2,2,10.4,22.6,15.1,0,24,105.46,68,69,0,1,6
20,4,1,13809000,83,2,2,10.4,22.6,15.1,0,24,105.46,70,69,0,1,6
20,4,0,12338000,126,2,2,10.4,22.6,15.1,0,24,105.46,70,69,0,1,6
20,4,0,16533000,212,2,2,10.4,22.6,15.1,0,24,105.46,70,69,0,1,6
20,4,0,27490000,674,2,2,10.4,22.6,15.1,0,24,105.46,72,74,0,1,6
20,8,0,13639000,343,2,2,10.4,22.6,15.1,0,24,105.46,78,92,0,1,6
20,8,0,30694000,772,2,2,10.4,22.6,15.1,0,24,105.46,82,92,0,1,6
20,8,0,12002000,122,2,2,10.4,22.6,15.1,0,24,105.46,84,30,0,1,6
20,8,0,6039000,77,2,2,10.4,22.6,15.1,0,24,105.46,84,29,0,1,6
20,8,0,21180000,214,2,2,10.4,22.6,15.1,0,24,105.46,86,30,0,1,6
20,8,0,11553000,147,2,2,10.4,22.6,15.1,0,24,105.46,86,29,0,1,6
20,8,0,25578000,259,2,2,10.4,22.6,15.1,0,24,105.46,88,30,0,1,6
20,8,0,16397000,208,2,2,10.4,22.6,15.1,0,24,105.46,88,29,0,1,6
10,5,0,19081000,479,0,2,10.4,22.6,15.1,0,24,105.46,91,6,0,1,6
10,5,0,18908000,474,0,2,10.4,22.6,15.1,0,24,105.46,92,6,0,1,6
20,3,0,128135000,2568,1,2,10.4,22.6,15.1,0,24,105.46,98,104,0,1,6
20,3,0,53796000,1079,0,2,10.4,22.6,15.1,0,24,105.46,100,104,0,1,6
20,3,0,17836000,459,2,2,10.4,22.6,15.1,0,24,105.46,104,94,0,1,6
20,3,0,53563000,1377,2,2,10.4,22.6,15.1,0,24,105.46,106,50,0,1,6
20,3,0,21691000,558,2,2,10.4,22.6,15.1,0,24,105.46,106,94,0,1,6
20,6,0,30294000,306,2,2,10.4,22.6,15.1,0,24,105.46,120,0,0,1,6
20,6,0,58609000,593,2,2,10.4,22.6,15.1,0,24,105.46,122,0,0,1,6
20,6,0,33697000,341,2,2,10.4,22.6,15.1,0,24,105.46,124,0,0,1,6
20,1,4,26154000,20,2,1,10.4,22.6,15.1,0,24,105.46,126,9,0,1,6
20,1,4,16515000,12,2,0,10.4,22.6,15.1,0,24,105.46,126,9,0,1,6
20,1,4,44827000,33,2,1,10.4,22.6,15.1,0,24,105.46,130,9,0,1,6
20,4,1,9799000,45,2,1,10.4,22.6,15.1,0,24,105.46,132,23,0,1,6
20,4,2,3458000,8,2,0,10.4,22.6,15.1,0,24,105.46,132,23,0,1,6
20,4,1,14495000,61,2,0,10.4,22.6,15.1,0,24,105.46,134,23,0,1,6
20,4,1,27659000,127,2,1,10.4,22.6,15.1,0,24,105.46,134,23,0,1,6
20,4,1,32259000,135,2,0,10.4,22.6,15.1,0,24,105.46,136,23,0,1,6
20,4,1,47471000,217,2,1,10.4,22.6,15.1,0,24,105.46,136,23,0,1,6
20,4,2,9394000,23,2,1,10.4,22.6,15.1,0,24,105.46,136,23,0,1,6
30,8,6,21658000,8,2,2,10.4,22.6,15.1,0,24,105.46,138,0,0,1,6
30,8,2,1114000,2,2,2,10.4,22.6,15.1,0,24,105.46,138,75,0,1,6
30,8,5,7241000,4,2,2,10.4,22.6,15.1,0,24,105.46,141,43,0,1,6
30,8,4,12695000,8,2,2,10.4,22.6,15.1,0,24,105.46,141,75,0,1,6
30,8,3,4872000,6,2,2,10.4,22.6,15.1,0,24,105.46,141,43,0,1,6
30,8,2,9634000,17,2,2,10.4,22.6,15.1,0,24,105.46,141,0,0,1,6
30,8,2,6439000,11,2,2,10.4,22.6,15.1,0,24,105.46,141,75,0,1,6
20,4,1,879000,4,2,2,9.5,23,15.3,0,25,105.46,0,0,0,0,0
20,4,2,2929000,10,2,2,9.5,23,15.3,0,25,105.46,0,0,0,0,0
20,4,2,1010000,4,2,2,9.5,23,15.3,0,25,105.46,2,0,0,0,0
20,4,2,3222000,10,2,2,9.5,23,15.3,0,25,105.46,2,0,0,0,0
20,4,2,7726000,26,2,2,9.5,23,15.3,0,25,105.46,4,0,0,0,0
20,4,0,13219000,204,2,2,9.5,23,15.3,0,25,105.46,10,0,0,0,0
20,5,0,13732000,233,2,2,9.5,23,15.3,0,25,105.46,36,70,0,0,0
20,5,0,7724000,131,2,2,9.5,23,15.3,0,25,105.46,38,62,0,0,0
20,5,0,25894000,439,2,2,9.5,23,15.3,0,25,105.46,40,70,0,0,0
20,5,0,9730000,165,1,2,9.5,23,15.3,0,25,105.46,40,62,0,0,0
20,9,0,15714000,254,0,2,9.5,23,15.3,0,25,105.46,42,0,0,0,0
20,9,0,29484000,476,1,2,9.5,23,15.3,0,25,105.46,44,0,0,0,0
20,9,0,43741000,706,0,2,9.5,23,15.3,0,25,105.46,46,0,0,0,0
20,4,0,2620000,27,1,2,9.5,23,15.3,0,25,105.46,48,0,0,0,0
20,4,0,3557000,37,0,2,9.5,23,15.3,0,25,105.46,48,0,0,0,0
20,4,0,1683000,29,2,2,9.5,23,15.3,0,25,105.46,48,0,0,0,0
20,4,0,3605000,37,2,2,9.5,23,15.3,0,25,105.46,50,0,0,0,0
20,4,0,7499000,77,2,2,9.5,23,15.3,0,25,105.46,50,0,0,0,0
20,4,0,6208000,64,2,2,9.5,23,15.3,0,25,105.46,52,0,0,0,0
20,4,0,8544000,145,2,2,9.5,23,15.3,0,25,105.46,52,0,0,0,0
20,5,0,27888000,473,2,2,9.5,23,15.3,0,25,105.46,56,66,0,0,0
20,8,0,42772000,725,2,2,9.5,23,15.3,0,25,105.46,62,0,0,0,0
20,9,0,31748000,531,2,2,9.5,23,15.3,0,25,105.46,68,52,0,0,0
20,9,0,36158000,605,2,2,9.5,23,15.3,0,25,105.46,70,52,0,0,0
20,7,0,11217000,163,2,2,9.5,23,15.3,0,25,105.46,74,0,0,0,0
20,7,0,22505000,327,2,2,9.5,23,15.3,0,25,105.46,76,0,0,0,0
20,9,0,9816000,100,2,0,9.5,23,15.3,0,25,105.46,78,0,0,0,0
20,9,0,13304000,135,2,0,9.5,23,15.3,0,25,105.46,80,0,0,0,0
20,9,0,19931000,213,2,1,9.5,23,15.3,0,25,105.46,82,0,0,0,0
20,3,0,31785000,862,2,2,9.5,23,15.3,0,25,105.46,86,83,0,0,0
20,4,0,21041000,707,2,2,9.5,23,15.3,0,25,105.46,90,109,0,0,0
20,4,0,32468000,1090,2,2,9.5,23,15.3,0,25,105.46,92,109,0,0,0
20,4,0,37840000,1270,2,2,9.5,23,15.3,0,25,105.46,94,109,0,0,0
20,3,0,48575000,1573,2,2,9.5,23,15.3,0,25,105.46,96,0,0,0,0
20,3,0,62111000,2011,2,2,9.5,23,15.3,0,25,105.46,98,0,0,0,0
20,3,0,69662000,2255,0,2,9.5,23,15.3,0,25,105.46,100,0,0,0,0
20,3,0,41071000,735,1,2,9.5,23,15.3,0,25,105.46,106,26,0,0,0
20,7,0,91165000,1689,2,2,9.5,23,15.3,0,25,105.46,118,87,0,0,0
20,1,2,15306000,32,2,0,9.5,23,15.3,0,25,105.46,120,10,0,0,0
20,1,2,38284000,79,2,0,9.5,23,15.3,0,25,105.46,122,10,0,0,0
20,1,2,47704000,109,2,1,9.5,23,15.3,0,25,105.46,124,10,0,0,0
20,0,2,8045000,15,2,2,9.5,23,15.3,0,25,105.46,126,18,0,0,0
20,0,2,7616000,12,2,2,9.5,23,15.3,0,25,105.46,126,18,0,0,0
20,0,2,20996000,36,2,2,9.5,23,15.3,0,25,105.46,128,18,0,0,0
20,0,2,30309000,47,2,2,9.5,23,15.3,0,25,105.46,128,18,0,0,0
20,0,2,56030000,103,2,2,9.5,23,15.3,0,25,105.46,130,18,0,0,0
20,0,2,48918000,82,2,2,9.5,23,15.3,0,25,105.46,130,18,0,0,0
20,4,1,2912000,20,2,2,9.5,23,15.3,0,25,105.46,132,111,0,0,0
20,4,1,18889000,96,2,2,9.5,23,15.3,0,25,105.46,134,111,0,0,0
20,4,1,12678000,72,2,2,9.5,23,15.3,0,25,105.46,134,111,0,0,0
20,4,1,11059000,75,2,2,9.5,23,15.3,0,25,105.46,134,111,0,0,0
20,4,1,6800000,46,2,2,9.5,23,15.3,0,25,105.46,136,111,0,0,0
20,4,2,16250000,29,2,2,9.5,23,15.3,0,25,105.46,138,0,0,0,0
20,4,2,34171000,61,2,2,9.5,23,15.3,0,25,105.46,140,0,0,0,0
20,4,2,53924000,95,2,2,9.5,23,15.3,0,25,105.46,142,0,0,0,0
20,5,0,15124000,304,2,2,10.3,22.9,15.9,0,26,105.46,0,65,0,0,1
20,9,0,6777000,72,2,0,10.3,22.9,15.9,0,26,105.46,36,0,0,0,1
20,9,0,10504000,111,2,0,10.3,22.9,15.9,0,26,105.46,38,0,0,0,1
20,9,0,14860000,157,2,0,10.3,22.9,15.9,0,26,105.46,40,0,0,0,1
20,2,0,25274000,422,2,2,10.3,22.9,15.9,0,26,105.46,42,63,0,0,1
20,6,0,14027000,360,2,2,10.3,22.9,15.9,0,26,105.46,48,67,0,0,1
20,6,0,25293000,649,2,2,10.3,22.9,15.9,0,26,105.46,50,67,0,0,1
20,6,0,30377000,779,2,2,10.3,22.9,15.9,0,26,105.46,52,67,0,0,1
20,9,0,21902000,447,2,2,10.3,22.9,15.9,0,26,105.46,54,0,0,0,1
20,9,0,40734000,832,2,2,10.3,22.9,15.9,0,26,105.46,56,0,0,0,1
20,9,0,48368000,988,2,2,10.3,22.9,15.9,0,26,105.46,58,0,0,0,1
20,5,0,53827000,781,2,2,10.3,22.9,15.9,0,26,105.46,64,66,0,0,1
20,3,0,22595000,405,2,2,10.3,22.9,15.9,0,26,105.46,66,0,0,0,1
20,3,0,48520000,868,2,2,10.3,22.9,15.9,0,26,105.46,70,0,0,0,1
20,8,3,0,0,2,2,10.3,22.9,15.9,0,26,105.46,72,107,0,0,1
20,8,2,3094000,6,2,2,10.3,22.9,15.9,0,26,105.46,72,107,0,0,1
20,8,3,3099000,3,2,2,10.3,22.9,15.9,0,26,105.46,74,107,0,0,1
20,8,4,21546000,13,2,2,10.3,22.9,15.9,0,26,105.46,76,107,0,0,1
20,8,3,0,0,2,2,10.3,22.9,15.9,0,26,105.46,76,107,0,0,1
20,3,0,26643000,810,2,2,10.3,22.9,15.9,0,26,105.46,78,61,0,0,1
20,3,0,43165000,1313,2,2,10.3,22.9,15.9,0,26,105.46,80,61,0,0,1
20,3,0,40765000,1240,0,2,10.3,22.9,15.9,0,26,105.46,82,61,0,0,1
20,4,0,16347000,401,1,2,10.3,22.9,15.9,0,26,105.46,84,74,0,0,1
20,4,0,37232000,913,0,2,10.3,22.9,15.9,0,26,105.46,86,74,0,0,1
20,3,0,1711000,56,1,2,10.3,22.9,15.9,0,26,105.46,90,38,0,0,1
20,3,0,31632000,1024,2,2,10.3,22.9,15.9,0,26,105.46,92,38,0,0,1
20,3,0,46124000,1493,2,2,10.3,22.9,15.9,0,26,105.46,94,38,0,0,1
20,3,0,24685000,619,2,2,10.3,22.9,15.9,0,26,105.46,96,0,0,0,1
20,3,0,31708000,795,2,2,10.3,22.9,15.9,0,26,105.46,98,0,0,0,1
20,3,0,39607000,993,2,2,10.3,22.9,15.9,0,26,105.46,100,0,0,0,1
20,3,0,30113000,755,2,2,10.3,22.9,15.9,0,26,105.46,102,0,0,0,1
20,3,0,46599000,1168,2,2,10.3,22.9,15.9,0,26,105.46,106,0,0,0,1
20,3,0,81001000,1846,2,2,10.3,22.9,15.9,0,26,105.46,112,55,0,0,1
20,9,1,9436000,57,2,1,10.3,22.9,15.9,0,26,105.46,114,4,0,0,1
20,9,1,2035000,12,2,0,10.3,22.9,15.9,0,26,105.46,114,4,0,0,1
20,9,1,5539000,38,2,1,10.3,22.9,15.9,0,26,105.46,114,4,0,0,1
20,9,1,4164000,27,2,0,10.3,22.9,15.9,0,26,105.46,114,4,0,0,1
20,9,1,9991000,57,2,0,10.3,22.9,15.9,0,26,105.46,116,4,0,0,1
20,9,1,47370000,282,2,1,10.3,22.9,15.9,0,26,105.46,118,4,0,0,1
20,9,1,13337000,75,2,0,10.3,22.9,15.9,0,26,105.46,118,4,0,0,1
20,9,1,7079000,45,2,0,10.3,22.9,15.9,0,26,105.46,118,4,0,0,1
20,8,1,17445000,118,2,2,10.3,22.9,15.9,0,26,105.46,120,0,0,0,1
20,8,1,30646000,206,2,2,10.3,22.9,15.9,0,26,105.46,122,0,0,0,1
20,8,1,27334000,184,2,2,10.3,22.9,15.9,0,26,105.46,124,0,0,0,1
20,0,3,1909000,3,2,2,10.3,22.9,15.9,0,26,105.46,126,8,0,0,1
20,0,3,2440000,3,2,2,10.3,22.9,15.9,0,26,105.46,126,8,0,0,1
20,0,3,7617000,9,2,2,10.3,22.9,15.9,0,26,105.46,126,8,0,0,1
20,0,3,0,0,2,2,10.3,22.9,15.9,0,26,105.46,126,8,0,0,1
20,0,3,1909000,3,2,2,10.3,22.9,15.9,0,26,105.46,128,8,0,0,1
20,0,4,3368000,3,2,2,10.3,22.9,15.9,0,26,105.46,128,8,0,0,1
20,0,3,7474000,11,2,2,10.3,22.9,15.9,0,26,105.46,130,8,0,0,1
20,0,3,45433000,51,2,2,10.3,22.9,15.9,0,26,105.46,130,8,0,0,1
20,0,3,3235000,3,2,2,10.3,22.9,15.9,0,26,105.46,130,8,0,0,1
20,0,4,13326000,11,2,2,10.3,22.9,15.9,0,26,105.46,130,8,0,0,1
20,1,4,26154000,20,2,1,10.3,22.9,15.9,0,26,105.46,132,9,0,0,1
20,1,4,29883000,22,2,1,10.3,22.9,15.9,0,26,105.46,134,9,0,0,1
20,1,4,37151000,25,2,0,10.3,22.9,15.9,0,26,105.46,134,9,0,0,1
20,1,4,48556000,36,2,1,10.3,22.9,15.9,0,26,105.46,136,9,0,0,1
20,10,0,12296000,113,2,2,10.3,22.9,15.9,0,26,105.46,138,111,0,0,1
20,10,0,1649000,24,1,2,10.3,22.9,15.9,0,26,105.46,138,111,0,0,1
20,10,0,25263000,232,0,2,10.3,22.9,15.9,0,26,105.46,140,111,0,0,1
20,10,0,5051000,57,1,2,10.3,22.9,15.9,0,26,105.46,140,111,0,0,1
20,10,0,4852000,71,0,2,10.3,22.9,15.9,0,26,105.46,140,111,0,0,1
20,10,0,13018000,147,0,2,10.3,22.9,15.9,0,26,105.46,142,111,0,0,1
20,6,0,6752000,138,2,2,12.1,20,16,0.1,22,105.46,6,36,0,0,2
20,6,0,9623000,197,2,2,12.1,20,16,0.1,22,105.46,10,36,0,0,2
20,4,1,1828000,15,2,2,12.1,20,16,0.1,22,105.46,36,0,0,0,2
20,4,0,1945000,23,2,2,12.1,20,16,0.1,22,105.46,36,0,0,0,2
20,4,0,393000,9,2,2,12.1,20,16,0.1,22,105.46,36,0,0,0,2
20,4,1,5295000,42,2,2,12.1,20,16,0.1,22,105.46,38,0,0,0,2
20,4,0,3409000,39,2,2,12.1,20,16,0.1,22,105.46,38,0,0,0,2
20,4,0,1241000,26,2,2,12.1,20,16,0.1,22,105.46,38,0,0,0,2
20,4,0,1773000,37,2,2,12.1,20,16,0.1,22,105.46,40,0,0,0,2
20,7,0,23506000,399,2,2,12.1,20,16,0.1,22,105.46,42,0,0,0,2
20,7,0,44931000,762,2,2,12.1,20,16,0.1,22,105.46,46,0,0,0,2
20,2,0,6360000,81,2,0,12.1,20,16,0.1,22,105.46,48,32,0,0,2
20,2,0,34973000,466,2,1,12.1,20,16,0.1,22,105.46,50,32,0,0,2
20,2,0,9378000,119,2,0,12.1,20,16,0.1,22,105.46,50,32,0,0,2
20,2,0,39570000,528,2,1,12.1,20,16,0.1,22,105.46,52,32,0,0,2
20,2,0,12538000,159,2,0,12.1,20,16,0.1,22,105.46,52,32,0,0,2
10,6,0,2362000,27,2,2,12.1,20,16,0.1,22,105.46,55,0,0,0,2
10,6,0,4842000,55,2,2,12.1,20,16,0.1,22,105.46,56,0,0,0,2
