,노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
33454,20,4,0,7145000,73,2,2,-2.1,8.9,2.6,0,31,104.87,122,0,0,0,2
33455,20,4,0,6247000,106,2,2,-2.1,8.9,2.6,0,31,104.87,122,0,0,0,2
33458,20,4,0,7912000,135,2,2,-2.1,8.9,2.6,0,31,104.87,124,0,0,0,2
33461,20,4,0,11769000,200,2,2,-2.1,8.9,2.6,0,31,104.87,126,0,0,0,2
33466,20,9,1,4774000,23,2,1,-2.1,8.9,2.6,0,31,104.87,134,59,0,0,2
33468,20,9,1,3798000,20,2,1,-2.1,8.9,2.6,0,31,104.87,134,59,0,0,2
33470,20,9,1,19702000,95,2,1,-2.1,8.9,2.6,0,31,104.87,136,59,0,0,2
33472,20,9,1,5295000,27,2,1,-2.1,8.9,2.6,0,31,104.87,136,59,0,0,2
33473,20,9,1,34664000,160,2,0,-2.1,8.9,2.6,0,31,104.87,138,59,0,0,2
33474,20,9,1,24447000,118,2,1,-2.1,8.9,2.6,0,31,104.87,138,59,0,0,2
33476,20,9,1,10543000,54,2,1,-2.1,8.9,2.6,0,31,104.87,138,59,0,0,2
33481,20,0,4,0,0,2,2,-2.1,8.9,2.6,0,31,104.87,140,0,0,0,2
33484,20,0,4,2816000,3,2,2,-2.1,8.9,2.6,0,31,104.87,142,3,0,0,2
33487,20,0,4,3057000,3,2,2,-2.1,8.9,2.6,0,31,104.87,142,0,0,0,2
33488,20,0,4,0,0,2,2,-2.1,8.9,2.6,0,31,104.87,142,0,0,0,2
33489,20,0,3,9541000,9,2,2,-2.6,12.2,5,0,26,104.87,0,3,0,0,3
33493,20,0,4,3057000,3,2,2,-2.6,12.2,5,0,26,104.87,0,0,0,0,3
33494,20,0,4,3674000,3,2,2,-2.6,12.2,5,0,26,104.87,0,0,0,0,3
33496,20,7,0,11332000,163,2,2,-2.6,12.2,5,0,26,104.87,10,0,0,0,3
33498,20,6,0,15757000,268,2,2,-2.6,12.2,5,0,26,104.87,38,67,0,0,3
33500,20,6,0,32905000,558,2,2,-2.6,12.2,5,0,26,104.87,42,67,0,0,3
33501,20,2,0,24328000,610,2,2,-2.6,12.2,5,0,26,104.87,44,0,0,0,3
33506,20,4,0,15821000,199,2,2,-2.6,12.2,5,0,26,104.87,52,0,0,0,3
33508,20,4,0,22999000,289,2,2,-2.6,12.2,5,0,26,104.87,54,0,0,0,3
33509,20,4,0,9508000,239,2,2,-2.6,12.2,5,0,26,104.87,54,0,0,0,3
33516,20,6,2,25479000,86,2,2,-2.6,12.2,5,0,26,104.87,62,67,0,0,3
33518,20,6,2,57495000,193,2,2,-2.6,12.2,5,0,26,104.87,66,67,0,0,3
33519,20,3,0,24492000,439,2,2,-2.6,12.2,5,0,26,104.87,68,47,0,0,3
33520,20,3,0,42267000,757,2,2,-2.6,12.2,5,0,26,104.87,70,47,0,0,3
33521,20,3,0,58911000,1054,2,2,-2.6,12.2,5,0,26,104.87,72,47,0,0,3
33522,20,10,0,4777000,54,2,2,-2.6,12.2,5,0,26,104.87,74,11,0,0,3
33527,20,10,0,5982000,75,2,2,-2.6,12.2,5,0,26,104.87,76,11,0,0,3
33528,20,10,0,9545000,137,2,2,-2.6,12.2,5,0,26,104.87,76,11,0,0,3
33529,20,10,0,6987000,117,2,2,-2.6,12.2,5,0,26,104.87,76,11,0,0,3
33532,20,10,0,16006000,229,2,2,-2.6,12.2,5,0,26,104.87,78,11,0,0,3
33533,20,10,0,14985000,251,2,2,-2.6,12.2,5,0,26,104.87,78,11,0,0,3
33535,20,4,0,481000,9,2,2,-2.6,12.2,5,0,26,104.87,80,0,0,0,3
33537,20,4,0,23088000,290,2,2,-2.6,12.2,5,0,26,104.87,82,0,0,0,3
33540,20,4,0,41166000,516,2,2,-2.6,12.2,5,0,26,104.87,84,0,0,0,3
33542,20,4,0,2470000,63,2,2,-2.6,12.2,5,0,26,104.87,84,0,0,0,3
33543,20,9,0,4713000,40,2,2,-2.6,12.2,5,0,26,104.87,86,0,0,0,3
33545,20,9,0,15494000,131,2,2,-2.6,12.2,5,0,26,104.87,88,0,0,0,3
33546,20,9,0,8919000,75,2,2,-2.6,12.2,5,0,26,104.87,88,0,0,0,3
33548,20,9,0,15935000,134,2,2,-2.6,12.2,5,0,26,104.87,90,0,0,0,3
33550,20,9,0,56330000,514,2,2,-2.6,12.2,5,0,26,104.87,94,14,0,0,3
33551,20,9,0,64366000,587,2,2,-2.6,12.2,5,0,26,104.87,96,14,0,0,3
33552,20,3,0,15916000,319,2,2,-2.6,12.2,5,0,26,104.87,98,48,0,0,3
33556,20,3,0,33949000,549,2,2,-2.6,12.2,5,0,26,104.87,106,82,0,0,3
33557,20,3,0,39635000,641,2,2,-2.6,12.2,5,0,26,104.87,108,82,0,0,3
33560,20,3,0,50821000,1274,2,2,-2.6,12.2,5,0,26,104.87,114,0,0,0,3
33561,20,5,0,11907000,202,2,2,-2.6,12.2,5,0,26,104.87,116,0,0,0,3
33566,20,5,0,7554000,129,2,2,-2.6,12.2,5,0,26,104.87,120,0,0,0,3
33567,20,6,0,30893000,516,2,2,-2.6,12.2,5,0,26,104.87,122,44,0,0,3
33568,20,6,0,18693000,313,2,2,-2.6,12.2,5,0,26,104.87,122,44,0,0,3
33571,20,6,0,73768000,1232,2,2,-2.6,12.2,5,0,26,104.87,126,44,0,0,3
33573,20,1,4,39662000,30,2,1,-2.6,12.2,5,0,26,104.87,128,9,0,0,3
33577,20,1,4,54136000,40,2,1,-2.6,12.2,5,0,26,104.87,132,9,0,0,3
33579,20,0,2,6106000,12,2,2,-2.6,12.2,5,0,26,104.87,134,18,0,0,3
33582,20,0,2,10647000,20,2,2,-2.6,12.2,5,0,26,104.87,136,18,0,0,3
33583,20,0,2,9958000,17,2,2,-2.6,12.2,5,0,26,104.87,136,18,0,0,3
33585,20,0,2,28804000,53,2,2,-2.6,12.2,5,0,26,104.87,138,18,0,0,3
33587,20,0,2,23329000,37,2,2,-2.6,12.2,5,0,26,104.87,138,18,0,0,3
33588,20,1,5,0,0,2,0,2.8,17.3,9.3,0,25,104.87,2,1,0,0,4
33590,20,1,4,4447000,3,2,0,2.8,17.3,9.3,0,25,104.87,2,1,0,0,4
33591,20,1,4,4176000,3,2,1,2.8,17.3,9.3,0,25,104.87,2,1,0,0,4
33592,20,1,3,6022000,6,2,0,2.8,17.3,9.3,0,25,104.87,2,1,0,0,4
33596,20,1,4,0,0,2,0,2.8,17.3,9.3,0,25,104.87,4,1,0,0,4
33600,20,1,5,0,0,2,0,2.8,17.3,9.3,0,25,104.87,6,1,0,0,4
33602,20,1,4,17531000,11,2,0,2.8,17.3,9.3,0,25,104.87,6,1,0,0,4
33604,20,1,3,3063000,3,2,0,2.8,17.3,9.3,0,25,104.87,6,1,0,0,4
33605,20,1,3,0,0,2,1,2.8,17.3,9.3,0,25,104.87,6,1,0,0,4
33607,20,6,0,17703000,355,2,2,2.8,17.3,9.3,0,25,104.87,10,79,0,0,4
33611,20,6,0,8743000,89,2,2,2.8,17.3,9.3,0,25,104.87,40,67,0,0,4
33618,20,2,0,27206000,455,2,2,2.8,17.3,9.3,0,25,104.87,50,63,0,0,4
33622,20,9,0,56109000,905,2,2,2.8,17.3,9.3,0,25,104.87,58,0,0,0,4
33627,20,3,0,27723000,898,2,2,2.8,17.3,9.3,0,25,104.87,68,17,0,0,4
33629,20,3,0,39581000,1281,2,2,2.8,17.3,9.3,0,25,104.87,72,17,0,0,4
33632,20,9,0,15728000,264,2,2,2.8,17.3,9.3,0,25,104.87,76,0,0,0,4
33633,20,9,0,9684000,244,2,2,2.8,17.3,9.3,0,25,104.87,76,0,0,0,4
33634,20,9,0,20578000,345,2,2,2.8,17.3,9.3,0,25,104.87,78,0,0,0,4
33637,20,5,0,7267000,122,2,2,2.8,17.3,9.3,0,25,104.87,80,0,0,0,4
33638,20,5,0,12614000,211,2,2,2.8,17.3,9.3,0,25,104.87,82,0,0,0,4
33639,20,5,0,8514000,143,2,2,2.8,17.3,9.3,0,25,104.87,82,0,0,0,4
33642,20,4,0,17942000,151,2,2,2.8,17.3,9.3,0,25,104.87,86,96,0,0,4
33643,20,4,0,31087000,262,2,2,2.8,17.3,9.3,0,25,104.87,88,96,0,0,4
33644,20,4,0,41806000,352,2,2,2.8,17.3,9.3,0,25,104.87,90,96,0,0,4
33648,20,9,0,19383000,319,2,1,2.8,17.3,9.3,0,25,104.87,94,0,0,0,4
33649,20,9,0,24875000,384,2,0,2.8,17.3,9.3,0,25,104.87,96,0,0,0,4
33652,20,4,1,8215000,47,2,2,2.8,17.3,9.3,0,25,104.87,98,111,0,0,4
33653,20,4,1,2986000,21,2,2,2.8,17.3,9.3,0,25,104.87,98,111,0,0,4
33659,20,4,1,5847000,40,2,2,2.8,17.3,9.3,0,25,104.87,102,111,0,0,4
33660,20,8,0,21822000,317,2,2,2.8,17.3,9.3,0,25,104.87,104,0,0,0,4
33664,20,3,0,48940000,981,2,2,2.8,17.3,9.3,0,25,104.87,112,98,0,0,4
33667,20,5,0,13238000,149,2,2,2.8,17.3,9.3,0,25,104.87,116,51,0,0,4
33669,20,5,0,43461000,489,2,2,2.8,17.3,9.3,0,25,104.87,118,36,0,0,4
33670,20,5,0,12392000,140,2,2,2.8,17.3,9.3,0,25,104.87,118,51,0,0,4
33671,20,5,0,1516000,18,2,2,2.8,17.3,9.3,0,25,104.87,118,0,0,0,4
33672,20,5,0,51100000,575,2,2,2.8,17.3,9.3,0,25,104.87,120,36,0,0,4
33673,20,5,0,11594000,131,2,2,2.8,17.3,9.3,0,25,104.87,120,51,0,0,4
33680,20,6,0,51051000,853,2,2,2.8,17.3,9.3,0,25,104.87,130,44,0,0,4
33681,20,6,0,25975000,434,2,2,2.8,17.3,9.3,0,25,104.87,130,44,0,0,4
33683,20,6,0,41640000,696,2,2,2.8,17.3,9.3,0,25,104.87,132,44,0,0,4
33684,20,1,2,34998000,72,2,2,2.8,17.3,9.3,0,25,104.87,134,10,0,0,4
33686,20,1,2,76208000,156,2,2,2.8,17.3,9.3,0,25,104.87,138,10,0,0,4
33687,20,7,0,18515000,314,2,2,4.7,18.2,10.8,0,21,104.87,8,0,0,1,5
33690,20,7,0,24091000,409,2,2,4.7,18.2,10.8,0,21,104.87,38,0,0,1,5
33691,20,7,0,34543000,586,2,2,4.7,18.2,10.8,0,21,104.87,40,0,0,1,5
33695,20,5,0,53830000,674,2,2,4.7,18.2,10.8,0,21,104.87,48,70,0,1,5
33697,20,8,0,13243000,225,2,2,4.7,18.2,10.8,0,21,104.87,50,0,0,1,5
33698,20,8,0,21207000,360,2,2,4.7,18.2,10.8,0,21,104.87,52,0,0,1,5
33700,20,8,0,39420000,669,2,2,4.7,18.2,10.8,0,21,104.87,54,0,0,1,5
33701,20,8,0,47306000,802,2,2,4.7,18.2,10.8,0,21,104.87,54,0,0,1,5
33704,20,4,1,73809000,285,2,2,4.7,18.2,10.8,0,21,104.87,60,116,0,1,5
33705,20,7,0,28207000,471,2,2,4.7,18.2,10.8,0,21,104.87,62,0,0,1,5
33710,20,6,0,49951000,715,2,2,4.7,18.2,10.8,0,21,104.87,72,42,0,1,5
33717,20,3,0,34084000,684,2,2,4.7,18.2,10.8,0,21,104.87,86,48,0,1,5
33718,20,3,0,40115000,804,2,2,4.7,18.2,10.8,0,21,104.87,88,48,0,1,5
33720,20,5,0,14215000,204,2,2,4.7,18.2,10.8,0,21,104.87,92,0,0,1,5
33725,20,5,0,55550000,795,2,2,4.7,18.2,10.8,0,21,104.87,96,0,0,1,5
33726,20,3,0,38016000,762,2,2,4.7,18.2,10.8,0,21,104.87,98,98,0,1,5
33727,20,3,0,62821000,1259,2,2,4.7,18.2,10.8,0,21,104.87,100,98,0,1,5
33728,20,3,0,76391000,1531,2,2,4.7,18.2,10.8,0,21,104.87,102,98,0,1,5
33730,20,6,1,6876000,50,2,2,4.7,18.2,10.8,0,21,104.87,104,0,0,1,5
33731,20,6,1,37547000,271,2,2,4.7,18.2,10.8,0,21,104.87,106,0,0,1,5
33734,20,7,0,83901000,2109,2,2,4.7,18.2,10.8,0,21,104.87,124,87,0,1,5
33735,20,7,0,71719000,1802,2,2,4.7,18.2,10.8,0,21,104.87,126,87,0,1,5
33736,20,7,0,94833000,2383,2,2,4.7,18.2,10.8,0,21,104.87,128,87,0,1,5
33737,20,9,0,18093000,280,2,0,4.7,18.2,10.8,0,21,104.87,130,0,0,1,5
33741,20,3,0,66426000,2222,2,2,4.7,18.2,10.8,0,21,104.87,134,0,0,1,5
33744,20,3,0,13111000,219,2,2,7.4,19.6,12.8,1.2,21,104.87,8,0,0,1,6
33749,20,5,0,11396000,164,2,2,7.4,19.6,12.8,1.2,21,104.87,40,0,0,1,6
33753,20,6,0,7468000,76,2,2,7.4,19.6,12.8,1.2,21,104.87,44,67,0,1,6
33756,20,6,0,17525000,178,2,2,7.4,19.6,12.8,1.2,21,104.87,46,67,0,1,6
33764,20,8,0,29314000,737,0,2,7.4,19.6,12.8,1.2,21,104.87,58,100,0,1,6
33765,20,8,0,19338000,486,0,2,7.4,19.6,12.8,1.2,21,104.87,58,100,0,1,6
33766,20,8,0,29665000,746,1,2,7.4,19.6,12.8,1.2,21,104.87,60,100,0,1,6
33767,20,8,0,21454000,540,0,2,7.4,19.6,12.8,1.2,21,104.87,60,100,0,1,6
33771,20,6,0,30901000,631,2,2,7.4,19.6,12.8,1.2,21,104.87,68,86,0,1,6
33779,20,10,0,6824000,86,2,2,7.4,19.6,12.8,1.2,21,104.87,76,11,0,1,6
33785,20,10,0,14988000,251,2,2,7.4,19.6,12.8,1.2,21,104.87,78,11,0,1,6
33786,10,3,0,62078000,2009,2,2,7.4,19.6,12.8,1.2,21,104.87,80,57,0,1,6
33788,10,3,0,37130000,1202,2,2,7.4,19.6,12.8,1.2,21,104.87,82,57,0,1,6
33792,20,8,0,32550000,472,2,2,7.4,19.6,12.8,1.2,21,104.87,86,0,0,1,6
33796,20,9,0,80588000,734,2,2,7.4,19.6,12.8,1.2,21,104.87,94,14,0,1,6
33797,20,9,0,103893000,947,2,2,7.4,19.6,12.8,1.2,21,104.87,96,14,0,1,6
33805,20,9,1,9039000,46,2,1,7.4,19.6,12.8,1.2,21,104.87,100,59,0,1,6
33810,20,3,0,19959000,323,2,2,7.4,19.6,12.8,1.2,21,104.87,104,82,0,1,6
33811,20,3,0,39051000,631,2,2,7.4,19.6,12.8,1.2,21,104.87,106,82,0,1,6
33813,20,7,0,79899000,1355,2,2,7.4,19.6,12.8,1.2,21,104.87,122,0,0,1,6
33816,20,7,0,132334000,2243,2,2,7.4,19.6,12.8,1.2,21,104.87,128,0,0,1,6
33817,20,1,2,47827000,98,2,2,7.4,19.6,12.8,1.2,21,104.87,130,10,0,1,6
33818,20,1,2,66202000,136,2,2,7.4,19.6,12.8,1.2,21,104.87,132,10,0,1,6
33819,20,1,2,48573000,100,2,2,7.4,19.6,12.8,1.2,21,104.87,134,10,0,1,6
33821,20,5,0,9347000,79,2,2,7.4,19.6,12.8,1.2,21,104.87,136,20,0,1,6
33824,20,4,1,24692000,131,2,2,7.4,19.6,12.8,1.2,21,104.87,140,23,0,1,6
33825,20,4,1,38987000,207,2,2,7.4,19.6,12.8,1.2,21,104.87,142,23,0,1,6
33827,20,5,0,41813000,1048,2,2,3.3,10.6,5.9,3.5,26,104.87,2,0,0,0,0
33828,20,5,0,41309000,1036,0,2,3.3,10.6,5.9,3.5,26,104.87,4,0,0,0,0
33832,20,4,2,12597000,23,0,2,3.3,10.6,5.9,3.5,26,104.87,12,0,0,0,0
33834,20,5,0,23010000,577,2,2,3.3,10.6,5.9,3.5,26,104.87,40,0,0,0,0
33835,20,5,0,42343000,1062,2,2,3.3,10.6,5.9,3.5,26,104.87,42,0,0,0,0
33836,20,8,0,7565000,129,2,2,3.3,10.6,5.9,3.5,26,104.87,44,0,0,0,0
33838,20,8,0,10913000,185,2,2,3.3,10.6,5.9,3.5,26,104.87,46,0,0,0,0
33839,20,8,0,12313000,209,2,2,3.3,10.6,5.9,3.5,26,104.87,46,0,0,0,0
33840,20,8,0,13836000,235,2,2,3.3,10.6,5.9,3.5,26,104.87,48,0,0,0,0
33845,20,5,0,10497000,176,2,2,3.3,10.6,5.9,3.5,26,104.87,52,0,0,0,0
33848,20,6,2,17576000,59,2,2,3.3,10.6,5.9,3.5,26,104.87,56,67,0,0,0
33849,20,6,2,35977000,121,2,2,3.3,10.6,5.9,3.5,26,104.87,58,67,0,0,0
33850,20,6,2,56975000,191,2,2,3.3,10.6,5.9,3.5,26,104.87,60,67,0,0,0
33851,20,9,0,24637000,381,2,0,3.3,10.6,5.9,3.5,26,104.87,62,0,0,0,0
33853,20,9,0,27700000,428,2,0,3.3,10.6,5.9,3.5,26,104.87,64,0,0,0,0
33855,20,9,0,19934000,308,2,0,3.3,10.6,5.9,3.5,26,104.87,66,0,0,0,0
33857,20,9,0,37271000,576,2,0,3.3,10.6,5.9,3.5,26,104.87,68,0,0,0,0
33858,20,9,0,58612000,965,2,1,3.3,10.6,5.9,3.5,26,104.87,68,0,0,0,0
33859,20,5,0,19154000,240,2,2,3.3,10.6,5.9,3.5,26,104.87,70,70,0,0,0
33861,20,5,0,28525000,358,2,2,3.3,10.6,5.9,3.5,26,104.87,74,70,0,0,0
33862,20,9,1,21500000,99,2,0,3.3,10.6,5.9,3.5,26,104.87,76,59,0,0,0
33863,20,9,1,14216000,69,2,1,3.3,10.6,5.9,3.5,26,104.87,76,59,0,0,0
33864,20,9,1,4771000,23,2,0,3.3,10.6,5.9,3.5,26,104.87,76,59,0,0,0
33865,20,9,1,4547000,23,2,1,3.3,10.6,5.9,3.5,26,104.87,76,59,0,0,0
33866,20,9,1,15724000,73,0,0,3.3,10.6,5.9,3.5,26,104.87,78,59,0,0,0
33868,20,9,1,3985000,20,0,0,3.3,10.6,5.9,3.5,26,104.87,78,59,0,0,0
33869,20,9,1,5299000,27,1,1,3.3,10.6,5.9,3.5,26,104.87,78,59,0,0,0
33875,20,9,1,25271000,122,1,1,3.3,10.6,5.9,3.5,26,104.87,82,59,0,0,0
33879,20,4,0,4715000,164,2,2,3.3,10.6,5.9,3.5,26,104.87,84,0,0,0,0
33881,20,4,0,9739000,337,2,2,3.3,10.6,5.9,3.5,26,104.87,86,0,0,0,0
33889,20,3,0,48665000,1319,2,2,3.3,10.6,5.9,3.5,26,104.87,100,83,0,0,0
33894,20,3,0,59879000,1072,0,2,3.3,10.6,5.9,3.5,26,104.87,110,47,0,0,0
33901,20,6,0,33207000,416,2,2,3.3,10.6,5.9,3.5,26,104.87,120,67,0,0,0
33905,20,4,1,9060000,46,2,2,3.3,10.6,5.9,3.5,26,104.87,122,15,0,0,0
33908,20,4,0,5419000,46,2,2,3.3,10.6,5.9,3.5,26,104.87,122,15,0,0,0
33912,20,4,1,3393000,21,2,2,3.3,10.6,5.9,3.5,26,104.87,124,15,0,0,0
33913,20,4,1,5341000,37,2,2,3.3,10.6,5.9,3.5,26,104.87,124,15,0,0,0
33914,20,4,0,8750000,75,2,2,3.3,10.6,5.9,3.5,26,104.87,124,15,0,0,0
33917,20,4,1,23961000,122,2,2,3.3,10.6,5.9,3.5,26,104.87,126,15,0,0,0
33923,20,7,0,161654000,4062,2,2,3.3,10.6,5.9,3.5,26,104.87,132,87,0,0,0
33924,30,9,1,36845000,143,2,2,3.3,10.6,5.9,3.5,26,104.87,134,0,0,0,0
33928,20,7,0,28751000,721,2,2,2.6,13.5,7.7,0.5,25,104.87,6,0,0,0,1
33934,20,5,0,13576000,195,2,2,2.6,13.5,7.7,0.5,25,104.87,40,0,0,0,1
33935,20,5,0,30488000,437,2,2,2.6,13.5,7.7,0.5,25,104.87,42,0,0,0,1
33937,20,6,0,16999000,289,2,2,2.6,13.5,7.7,0.5,25,104.87,44,67,0,0,1
33938,20,6,0,41351000,701,2,2,2.6,13.5,7.7,0.5,25,104.87,46,67,0,0,1
33939,20,6,0,33935000,576,2,2,2.6,13.5,7.7,0.5,25,104.87,48,67,0,0,1
33940,20,4,0,3946000,40,2,2,2.6,13.5,7.7,0.5,25,104.87,50,0,0,0,1
33941,20,4,0,1823000,27,2,2,2.6,13.5,7.7,0.5,25,104.87,50,0,0,0,1
33945,20,4,0,3463000,70,2,2,2.6,13.5,7.7,0.5,25,104.87,52,0,0,0,1
33947,20,4,0,11536000,166,2,2,2.6,13.5,7.7,0.5,25,104.87,54,0,0,0,1
33949,20,5,0,27744000,471,2,2,2.6,13.5,7.7,0.5,25,104.87,56,70,0,0,1
33950,20,5,0,2584000,44,2,2,2.6,13.5,7.7,0.5,25,104.87,56,62,0,0,1
33951,20,5,0,40901000,694,2,2,2.6,13.5,7.7,0.5,25,104.87,58,70,0,0,1
33955,20,8,0,27555000,400,2,2,2.6,13.5,7.7,0.5,25,104.87,62,0,0,0,1
33956,20,8,0,34487000,500,2,2,2.6,13.5,7.7,0.5,25,104.87,64,0,0,0,1
33957,20,8,0,40858000,593,2,2,2.6,13.5,7.7,0.5,25,104.87,66,0,0,0,1
33960,20,7,0,51062000,853,2,2,2.6,13.5,7.7,0.5,25,104.87,72,0,0,0,1
33964,20,9,0,23124000,381,2,1,2.6,13.5,7.7,0.5,25,104.87,82,0,0,0,1
33968,20,7,0,38942000,558,2,2,2.6,13.5,7.7,0.5,25,104.87,88,0,0,0,1
33973,20,9,0,68905000,628,2,2,2.6,13.5,7.7,0.5,25,104.87,98,14,0,0,1
33976,20,3,0,35261000,631,2,2,2.6,13.5,7.7,0.5,25,104.87,104,26,0,0,1
33977,20,3,0,67369000,1206,2,2,2.6,13.5,7.7,0.5,25,104.87,106,26,0,0,1
33978,20,3,0,25176000,631,2,2,2.6,13.5,7.7,0.5,25,104.87,108,0,0,0,1
33980,20,3,0,55344000,1388,2,2,2.6,13.5,7.7,0.5,25,104.87,112,0,0,0,1
33981,20,4,0,25730000,431,2,2,2.6,13.5,7.7,0.5,25,104.87,114,0,0,0,1
33986,20,9,1,4664000,30,2,0,2.6,13.5,7.7,0.5,25,104.87,120,4,0,0,1
33989,20,9,1,15334000,92,2,1,2.6,13.5,7.7,0.5,25,104.87,122,4,0,0,1
33992,20,9,1,21507000,121,2,0,2.6,13.5,7.7,0.5,25,104.87,124,4,0,0,1
33993,20,9,1,34170000,204,2,1,2.6,13.5,7.7,0.5,25,104.87,124,4,0,0,1
33994,20,9,1,7564000,48,2,0,2.6,13.5,7.7,0.5,25,104.87,124,4,0,0,1
33996,20,9,1,23301000,131,2,0,2.6,13.5,7.7,0.5,25,104.87,126,4,0,0,1
33999,20,9,1,23665000,160,2,1,2.6,13.5,7.7,0.5,25,104.87,126,4,0,0,1
34002,20,6,2,87241000,292,0,2,2.6,13.5,7.7,0.5,25,104.87,132,67,0,0,1
34003,20,7,0,33610000,845,1,2,2.6,13.5,7.7,0.5,25,104.87,134,87,0,0,1
34004,20,7,0,73037000,1836,0,2,2.6,13.5,7.7,0.5,25,104.87,136,87,0,0,1
34012,20,9,0,8499000,214,1,2,2.6,9.7,6.2,1,23,104.87,38,0,0,0,2
34015,20,9,0,11440000,164,2,2,2.6,9.7,6.2,1,23,104.87,40,0,0,0,2
34016,20,9,0,19526000,490,2,2,2.6,9.7,6.2,1,23,104.87,42,0,0,0,2
34020,20,4,0,21098000,196,2,2,2.6,9.7,6.2,1,23,104.87,48,0,0,0,2
34021,20,5,0,28057000,469,2,2,2.6,9.7,6.2,1,23,104.87,50,105,0,0,2
34023,20,5,0,60258000,1006,2,2,2.6,9.7,6.2,1,23,104.87,54,105,0,0,2
34024,20,5,0,11286000,192,2,2,2.6,9.7,6.2,1,23,104.87,56,70,0,0,2
34027,20,9,0,40651000,668,2,2,2.6,9.7,6.2,1,23,104.87,64,24,0,0,2
34028,20,9,0,48185000,792,2,2,2.6,9.7,6.2,1,23,104.87,66,24,0,0,2
34029,20,3,0,29509000,800,2,2,2.6,9.7,6.2,1,23,104.87,68,83,0,0,2
34030,20,3,0,42410000,1150,2,2,2.6,9.7,6.2,1,23,104.87,70,83,0,0,2
34032,20,9,1,10779000,50,2,0,2.6,9.7,6.2,1,23,104.87,74,59,0,0,2
34036,20,9,1,21496000,99,2,0,2.6,9.7,6.2,1,23,104.87,76,59,0,0,2
34037,20,9,1,8713000,42,2,1,2.6,9.7,6.2,1,23,104.87,76,59,0,0,2
34038,20,9,1,840000,5,2,0,2.6,9.7,6.2,1,23,104.87,76,59,0,0,2
34040,20,9,1,19859000,92,2,0,2.6,9.7,6.2,1,23,104.87,78,59,0,0,2
34041,20,9,1,33771000,163,2,1,2.6,9.7,6.2,1,23,104.87,78,59,0,0,2
34042,20,9,1,2416000,12,2,0,2.6,9.7,6.2,1,23,104.87,78,59,0,0,2
34043,20,9,1,3046000,16,2,1,2.6,9.7,6.2,1,23,104.87,78,59,0,0,2
34046,20,5,0,41917000,608,2,2,2.6,9.7,6.2,1,23,104.87,90,62,0,0,2
34047,10,8,0,3507000,71,2,2,2.6,9.7,6.2,1,23,104.87,92,0,0,0,2
34049,10,8,0,8954000,180,2,2,2.6,9.7,6.2,1,23,104.87,93,0,0,0,2
34050,10,8,0,6168000,124,0,2,2.6,9.7,6.2,1,23,104.87,93,0,0,0,2
34053,10,8,0,20933000,421,1,2,2.6,9.7,6.2,1,23,104.87,95,0,0,0,2
34055,20,3,0,53770000,1078,1,2,2.6,9.7,6.2,1,23,104.87,96,98,0,0,2
34057,20,3,0,38892000,780,2,2,2.6,9.7,6.2,1,23,104.87,100,98,0,0,2
34058,20,3,0,69824000,1400,2,2,2.6,9.7,6.2,1,23,104.87,102,98,0,0,2
34062,20,3,0,40084000,1298,2,2,2.6,9.7,6.2,1,23,104.87,110,17,0,0,2
34063,20,3,0,43045000,1394,2,2,2.6,9.7,6.2,1,23,104.87,112,17,0,0,2
34064,20,3,0,46534000,1506,2,2,2.6,9.7,6.2,1,23,104.87,114,17,0,0,2
34066,20,6,0,10602000,133,2,2,2.6,9.7,6.2,1,23,104.87,116,67,0,0,2
34067,20,6,0,22799000,286,2,2,2.6,9.7,6.2,1,23,104.87,118,67,0,0,2
34069,20,6,0,31885000,400,2,2,2.6,9.7,6.2,1,23,104.87,120,67,0,0,2
34070,20,6,0,20854000,262,2,2,2.6,9.7,6.2,1,23,104.87,120,67,0,0,2
34074,20,9,0,14337000,222,2,0,2.6,9.7,6.2,1,23,104.87,128,0,0,0,2
34078,20,9,0,31400000,485,2,0,2.6,9.7,6.2,1,23,104.87,132,0,0,0,2
34079,20,9,0,57901000,953,2,1,2.6,9.7,6.2,1,23,104.87,132,0,0,0,2
34082,20,4,1,6385000,33,2,2,2.6,9.7,6.2,1,23,104.87,134,15,0,0,2
34086,20,4,1,16080000,65,2,2,2.6,9.7,6.2,1,23,104.87,136,15,0,0,2
34089,20,4,1,3911000,24,2,2,2.6,9.7,6.2,1,23,104.87,136,15,0,0,2
34090,20,4,1,4381000,30,2,2,2.6,9.7,6.2,1,23,104.87,136,15,0,0,2
34091,20,4,0,5755000,49,2,2,2.6,9.7,6.2,1,23,104.87,136,15,0,0,2
34092,20,4,1,31512000,128,2,2,2.6,9.7,6.2,1,23,104.87,138,15,0,0,2
34095,20,4,1,4425000,27,2,2,2.6,9.7,6.2,1,23,104.87,138,15,0,0,2
34096,20,4,1,13472000,92,2,2,2.6,9.7,6.2,1,23,104.87,138,15,0,0,2
34106,20,6,0,15421000,315,2,2,0.3,10.4,4.7,3.1,27,104.87,38,86,0,0,3
34109,20,8,0,29104000,977,2,2,0.3,10.4,4.7,3.1,27,104.87,44,0,0,0,3
