,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가
35617,35617,2019-12-12 17:00,20,안동간고등어 20팩,3,30900,56918000,1843,Thursday,No,No,0.0
35618,35618,2019-12-12 17:20,20,강레오의 탕요일,3,59900,17640000,295,Thursday,No,No,0.0
35619,35619,2019-12-12 17:40,20,강레오의 탕요일,3,59900,27292000,456,Thursday,No,No,0.0
35620,35620,2019-12-12 18:00,20,강레오의 탕요일,3,59900,30431000,509,Thursday,No,No,0.0
35621,35621,2019-12-12 19:20,20,테팔 에어포스 라이트 무선 청소기,4,119000,33622000,283,Thursday,No,No,0.0
35622,35622,2019-12-12 19:40,20,테팔 에어포스 라이트 무선 청소기,4,119000,49237000,414,Thursday,No,No,0.0
35623,35623,2019-12-12 20:00,20,테팔 에어포스 라이트 무선 청소기,4,119000,60406000,508,Thursday,No,No,0.0
35624,35624,2019-12-12 20:20,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,489000,66752000,137,Thursday,No,No,0.0
35625,35625,2019-12-12 20:40,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,489000,79460000,163,Thursday,No,No,0.0
35626,35626,2019-12-12 21:00,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,489000,88619000,182,Thursday,No,No,0.0
35627,35627,2019-12-12 21:20,20,LG 울트라HD TV 55UM7900BNA,1,1200000,11822000,10,Thursday,No,No,12.0
35628,35628,2019-12-12 21:20,20,LG 울트라HD TV 65UM7900BNA,1,1700000,16918000,10,Thursday,No,No,12.0
35629,35629,2019-12-12 21:20,20,LG 울트라HD TV 75UM7900BNA,1,2840000,0,0,Thursday,No,No,12.0
35630,35630,2019-12-12 21:40,20,LG 울트라HD TV 55UM7900BNA,1,1200000,6114000,6,Thursday,No,No,12.0
35631,35631,2019-12-12 21:40,20,LG 울트라HD TV 65UM7900BNA,1,1700000,34448000,21,Thursday,No,No,12.0
35632,35632,2019-12-12 21:40,20,LG 울트라HD TV 75UM7900BNA,1,2840000,6802000,3,Thursday,No,No,12.0
35633,35633,2019-12-12 22:00,20,LG 울트라HD TV 55UM7900BNA,1,1200000,53609000,45,Thursday,No,No,12.0
35634,35634,2019-12-12 22:00,20,LG 울트라HD TV 65UM7900BNA,1,1700000,85346000,51,Thursday,No,No,12.0
35635,35635,2019-12-12 22:00,20,LG 울트라HD TV 75UM7900BNA,1,2840000,98954000,35,Thursday,No,No,12.0
35636,35636,2019-12-12 22:20,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,34780000,874,Thursday,No,No,0.0
35637,35637,2019-12-12 22:40,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,60616000,1524,Thursday,No,No,0.0
35638,35638,2019-12-12 23:00,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,79225000,1991,Thursday,No,No,0.0
35639,35639,2019-12-12 23:20,20,루시헨느 레이스 홀리데이 란쥬 패키지,5,99900,27458000,275,Thursday,No,No,0.0
35640,35640,2019-12-12 23:40,20,루시헨느 레이스 홀리데이 란쥬 패키지,5,99900,46100000,462,Thursday,No,No,0.0
35641,35641,2019-12-13 0:00,20,루시헨느 레이스 홀리데이 란쥬 패키지,5,99900,50541000,506,Friday,No,No,0.0
35642,35642,2019-12-13 1:20,20,프리미엄 클린샤워,7,49900,16687000,335,Friday,No,No,0.0
35643,35643,2019-12-13 1:40,20,프리미엄 클린샤워,7,49900,18324000,368,Friday,No,No,0.0
35644,35644,2019-12-13 2:00,20,프리미엄 클린샤워,7,49900,19505000,391,Friday,No,No,0.0
35645,35645,2019-12-13 6:20,20,LG생활건강 샤프란아우라 고농축 섬유유연제,4,30900,40565000,1313,Friday,No,No,0.0
35646,35646,2019-12-13 6:40,20,LG생활건강 샤프란아우라 고농축 섬유유연제,4,30900,48551000,1572,Friday,No,No,0.0
35647,35647,2019-12-13 7:00,20,LG생활건강 샤프란아우라 고농축 섬유유연제,4,30900,70501000,2282,Friday,No,No,0.0
35648,35648,2019-12-13 7:20,20,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),8,49000,22916000,468,Friday,No,No,0.0
35649,35649,2019-12-13 7:40,20,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),8,49000,32746000,669,Friday,No,No,0.0
35650,35650,2019-12-13 8:00,20,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),8,49000,38783000,792,Friday,No,No,0.0
35651,35651,2019-12-13 8:20,20,(퀸+퀸)일월 품안애 온수매트,4,248000,2728000,11,Friday,No,No,0.0
35652,35652,2019-12-13 8:20,20,(퀸+싱글)일월 품안애 온수매트,4,218000,5399000,25,Friday,No,No,0.0
35653,35653,2019-12-13 8:20,20,(싱글+싱글)일월 품안애 온수매트,4,198000,6154000,32,Friday,No,No,0.0
35654,35654,2019-12-13 8:20,20,(킹사이즈)일월 품안애 온수매트,4,168000,2449000,15,Friday,No,No,0.0
35655,35655,2019-12-13 8:20,20,(퀸사이즈)일월 품안애 온수매트,4,148000,3785000,26,Friday,No,No,0.0
35656,35656,2019-12-13 8:20,20,(싱글사이즈)일월 품안애 온수매트,4,118000,2123000,18,Friday,No,No,0.0
35657,35657,2019-12-13 8:40,20,(퀸+퀸)일월 품안애 온수매트,4,248000,14131000,57,Friday,No,No,0.0
35658,35658,2019-12-13 8:40,20,(퀸+싱글)일월 품안애 온수매트,4,218000,15087000,70,Friday,No,No,0.0
35659,35659,2019-12-13 8:40,20,(싱글+싱글)일월 품안애 온수매트,4,198000,7684000,39,Friday,No,No,0.0
35660,35660,2019-12-13 8:40,20,(킹사이즈)일월 품안애 온수매트,4,168000,1861000,12,Friday,No,No,0.0
35661,35661,2019-12-13 8:40,20,(퀸사이즈)일월 품안애 온수매트,4,148000,3182000,22,Friday,No,No,0.0
35662,35662,2019-12-13 8:40,20,(싱글사이즈)일월 품안애 온수매트,4,118000,1724000,15,Friday,No,No,0.0
35663,35663,2019-12-13 9:00,20,(퀸+퀸)일월 품안애 온수매트,4,248000,23369000,95,Friday,No,No,0.0
35664,35664,2019-12-13 9:00,20,(퀸+싱글)일월 품안애 온수매트,4,218000,23052000,106,Friday,No,No,0.0
35665,35665,2019-12-13 9:00,20,(싱글+싱글)일월 품안애 온수매트,4,198000,9014000,46,Friday,No,No,0.0
35666,35666,2019-12-13 9:00,20,(킹사이즈)일월 품안애 온수매트,4,168000,3082000,19,Friday,No,No,0.0
35667,35667,2019-12-13 9:00,20,(퀸사이즈)일월 품안애 온수매트,4,148000,7476000,51,Friday,No,No,0.0
35668,35668,2019-12-13 9:00,20,(싱글사이즈)일월 품안애 온수매트,4,118000,5343000,46,Friday,No,No,0.0
35669,35669,2019-12-13 9:20,20,네오젠 에이지큐어 원미닛 링클 리프트,7,59900,24559000,410,Friday,No,No,0.0
35670,35670,2019-12-13 9:40,20,네오젠 에이지큐어 원미닛 링클 리프트,7,59900,43353000,724,Friday,No,No,0.0
35671,35671,2019-12-13 10:00,20,네오젠 에이지큐어 원미닛 링클 리프트,7,59900,52001000,869,Friday,No,No,0.0
35672,35672,2019-12-13 10:20,20,무농약레드비트즙 90봉,2,39900,36401000,913,Friday,No,No,0.0
35673,35673,2019-12-13 10:40,20,무농약레드비트즙 90봉,2,39900,30610000,768,Friday,No,No,0.0
35674,35674,2019-12-13 11:00,20,무농약레드비트즙 90봉,2,39900,40417000,1013,Friday,No,No,0.0
35675,35675,2019-12-13 11:20,20,국내산 손질 햇 갑오징어 9팩,3,49900,35401000,710,Friday,No,No,0.0
35676,35676,2019-12-13 11:40,20,국내산 손질 햇 갑오징어 9팩,3,49900,53370000,1070,Friday,No,No,0.0
35677,35677,2019-12-13 12:00,20,국내산 손질 햇 갑오징어 9팩,3,49900,63275000,1269,Friday,No,No,0.0
35678,35678,2019-12-13 12:20,30,코치 뉴 베네트 크로스백,8,199000,13426000,68,Friday,No,No,0.0
35679,35679,2019-12-13 12:20,30,코치 시그니처 켈시 사첼백,8,239000,1423000,6,Friday,No,No,0.0
35680,35680,2019-12-13 12:20,30,코치 라일라 더블 크로스백,8,219000,7518000,35,Friday,No,No,0.0
35681,35681,2019-12-13 12:20,30,코치 뉴 미아 숄더백,8,269000,9328000,35,Friday,No,No,0.0
35682,35682,2019-12-13 12:20,30,코치 엠마 라지 사첼,8,249000,7086000,29,Friday,No,No,0.0
35683,35683,2019-12-13 12:20,30,코치 플라이트백,8,159000,2764000,18,Friday,No,No,0.0
35684,35684,2019-12-13 12:50,30,코치 뉴 베네트 크로스백,8,199000,19839000,100,Friday,No,No,0.0
35685,35685,2019-12-13 12:50,30,코치 시그니처 켈시 사첼백,8,239000,6226000,27,Friday,No,No,0.0
35686,35686,2019-12-13 12:50,30,코치 라일라 더블 크로스백,8,219000,6925000,32,Friday,No,No,0.0
35687,35687,2019-12-13 12:50,30,코치 뉴 미아 숄더백,8,269000,16744000,63,Friday,No,No,0.0
35688,35688,2019-12-13 12:50,30,코치 엠마 라지 사첼,8,249000,12223000,50,Friday,No,No,0.0
35689,35689,2019-12-13 12:50,30,코치 플라이트백,8,159000,2787000,18,Friday,No,No,0.0
35690,35690,2019-12-13 13:20,20,셰프웨이 멀티핸즈 IH 프라이팬(신),9,49900,16957000,340,Friday,No,No,0.0
35691,35691,2019-12-13 13:40,20,셰프웨이 멀티핸즈 IH 프라이팬(신),9,49900,22787000,457,Friday,No,No,0.0
35692,35692,2019-12-13 14:00,20,셰프웨이 멀티핸즈 IH 프라이팬(신),9,49900,36228000,727,Friday,No,No,0.0
35693,35693,2019-12-13 14:20,20,바로바로 무선청소기+필터 1개 추가,4,89000,16096000,181,Friday,No,No,0.0
35694,35694,2019-12-13 14:40,20,바로바로 무선청소기+필터 1개 추가,4,89000,24305000,274,Friday,No,No,0.0
35695,35695,2019-12-13 15:00,20,바로바로 무선청소기+필터 1개 추가,4,89000,37395000,421,Friday,No,No,0.0
35696,35696,2019-12-13 15:20,20,NNF 라운지웨어세트,6,49000,25950000,530,Friday,No,No,0.0
35697,35697,2019-12-13 15:40,20,NNF 라운지웨어세트,6,49000,27224000,556,Friday,No,No,0.0
35698,35698,2019-12-13 16:00,20,NNF 라운지웨어세트,6,49000,40525000,828,Friday,No,No,0.0
35699,35699,2019-12-13 16:20,20,이보은의 우삽겹 12팩세트,3,49900,23500000,471,Friday,No,No,0.0
35700,35700,2019-12-13 16:40,20,이보은의 우삽겹 12팩세트,3,49900,35704000,716,Friday,No,No,0.0
35701,35701,2019-12-13 17:00,20,이보은의 우삽겹 12팩세트,3,49900,45918000,921,Friday,No,No,0.0
35702,35702,2019-12-13 17:20,20,[세라맥스] 포터블 원적외선 전기렌인지,9,99000,33856000,342,Friday,No,No,0.0
35703,35703,2019-12-13 17:40,20,[세라맥스] 포터블 원적외선 전기렌인지,9,99000,45722000,462,Friday,No,No,0.0
35704,35704,2019-12-13 18:00,20,[세라맥스] 포터블 원적외선 전기렌인지,9,99000,63643000,643,Friday,No,No,0.0
35705,35705,2019-12-13 18:20,20,영산포숙성홍어회7팩,3,29900,55690000,1863,Friday,No,No,0.0
35706,35706,2019-12-13 18:40,20,영산포숙성홍어회7팩,3,29900,61379000,2053,Friday,No,No,0.0
35707,35707,2019-12-13 19:00,20,영산포숙성홍어회7팩,3,29900,71585000,2395,Friday,No,No,0.0
35708,35708,2019-12-13 19:20,20,임성근의 녹용도가니탕 풀세트,3,55900,44823000,802,Friday,No,No,0.0
35709,35709,2019-12-13 19:40,20,임성근의 녹용도가니탕 풀세트,3,55900,48448000,867,Friday,No,No,0.0
35710,35710,2019-12-13 20:00,20,임성근의 녹용도가니탕 풀세트,3,55900,71345000,1277,Friday,No,No,0.0
35711,35711,2019-12-13 20:20,20,[VONIN]보닌 남성기초세트,7,54000,69800000,1293,Friday,No,No,5.0
35712,35712,2019-12-13 20:40,20,[VONIN]보닌 남성기초세트,7,54000,59370000,1100,Friday,No,No,5.0
35713,35713,2019-12-13 21:00,20,[VONIN]보닌 남성기초세트,7,54000,83204000,1541,Friday,No,No,5.0
35714,35714,2019-12-13 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,7316000,6,Friday,No,No,0.0
35715,35715,2019-12-13 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,20127000,14,Friday,No,No,0.0
35716,35716,2019-12-13 21:40,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,50939000,38,Friday,No,No,0.0
35717,35717,2019-12-13 21:40,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,28147000,19,Friday,No,No,0.0
35718,35718,2019-12-13 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,152770000,113,Friday,No,No,0.0
35719,35719,2019-12-13 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,96171000,65,Friday,No,No,0.0
35720,35720,2019-12-13 22:20,20,LG 울트라HD TV 55UM7900BNA,1,1200000,8892000,8,Friday,No,No,12.0
35721,35721,2019-12-13 22:20,20,LG 울트라HD TV 65UM7900BNA,1,1700000,17351000,11,Friday,No,No,12.0
35722,35722,2019-12-13 22:20,20,LG 울트라HD TV 75UM7900BNA,1,2840000,14013000,5,Friday,No,No,12.0
35723,35723,2019-12-13 22:40,20,LG 울트라HD TV 55UM7900BNA,1,1200000,17861000,15,Friday,No,No,12.0
35724,35724,2019-12-13 22:40,20,LG 울트라HD TV 65UM7900BNA,1,1700000,38321000,23,Friday,No,No,12.0
35725,35725,2019-12-13 22:40,20,LG 울트라HD TV 75UM7900BNA,1,2840000,6777000,3,Friday,No,No,12.0
35726,35726,2019-12-13 23:00,20,LG 울트라HD TV 55UM7900BNA,1,1200000,18268000,16,Friday,No,No,12.0
35727,35727,2019-12-13 23:00,20,LG 울트라HD TV 65UM7900BNA,1,1700000,102236000,61,Friday,No,No,12.0
35728,35728,2019-12-13 23:00,20,LG 울트라HD TV 75UM7900BNA,1,2840000,27492000,10,Friday,No,No,12.0
35729,35729,2019-12-14 1:20,20,CERINI by PAT 남성 기모 릴렉스팬츠,6,69900,11411000,164,Saturday,Yes,No,0.0
35730,35730,2019-12-14 1:40,20,CERINI by PAT 남성 기모 릴렉스팬츠,6,69900,9256000,133,Saturday,Yes,No,0.0
35731,35731,2019-12-14 2:00,20,CERINI by PAT 남성 기모 릴렉스팬츠,6,69900,16396000,235,Saturday,Yes,No,0.0
35732,35732,2019-12-14 6:20,20,뱅뱅 남성 본딩기모데님3종,6,99000,5673000,58,Saturday,Yes,No,0.0
35733,35733,2019-12-14 6:20,20,뱅뱅 여성 본딩기모데님3종,6,99000,3740000,38,Saturday,Yes,No,0.0
35734,35734,2019-12-14 6:40,20,뱅뱅 남성 본딩기모데님3종,6,99000,9788000,99,Saturday,Yes,No,0.0
35735,35735,2019-12-14 6:40,20,뱅뱅 여성 본딩기모데님3종,6,99000,8489000,86,Saturday,Yes,No,0.0
35736,35736,2019-12-14 7:00,20,뱅뱅 남성 본딩기모데님3종,6,99000,22564000,228,Saturday,Yes,No,0.0
35737,35737,2019-12-14 7:00,20,뱅뱅 여성 본딩기모데님3종,6,99000,11281000,114,Saturday,Yes,No,0.0
35738,35738,2019-12-14 7:20,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,11031000,158,Saturday,Yes,No,0.0
35739,35739,2019-12-14 7:20,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,6321000,91,Saturday,Yes,No,0.0
35740,35740,2019-12-14 7:40,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,21706000,311,Saturday,Yes,No,0.0
35741,35741,2019-12-14 7:40,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,8792000,126,Saturday,Yes,No,0.0
35742,35742,2019-12-14 8:00,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,27840000,399,Saturday,Yes,No,0.0
35743,35743,2019-12-14 8:00,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,12854000,184,Saturday,Yes,No,0.0
35744,35744,2019-12-14 8:20,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,16445000,76,Saturday,Yes,No,0.0
35745,35745,2019-12-14 8:20,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,8655000,42,Saturday,Yes,No,0.0
35746,35746,2019-12-14 8:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,0,0,Saturday,Yes,No,0.0
35747,35747,2019-12-14 8:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,5256000,27,Saturday,Yes,No,0.0
35748,35748,2019-12-14 8:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,25457000,117,Saturday,Yes,No,0.0
35749,35749,2019-12-14 8:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,28984000,140,Saturday,Yes,No,0.0
35750,35750,2019-12-14 8:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,8651000,42,Saturday,Yes,No,0.0
35751,35751,2019-12-14 8:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,12695000,65,Saturday,Yes,No,0.0
35752,35752,2019-12-14 9:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,41037000,189,Saturday,Yes,No,0.0
35753,35753,2019-12-14 9:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,35956000,173,Saturday,Yes,No,0.0
35754,35754,2019-12-14 9:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,11005000,53,Saturday,Yes,No,0.0
35755,35755,2019-12-14 9:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,11971000,61,Saturday,Yes,No,0.0
35756,35756,2019-12-14 9:20,20,월드컵 남성 방한 트레킹화 + 패딩슈즈 2종,8,39800,21411000,538,Saturday,Yes,No,0.0
35757,35757,2019-12-14 9:20,20,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,8,39800,11802000,297,Saturday,Yes,No,0.0
35758,35758,2019-12-14 9:40,20,월드컵 남성 방한 트레킹화 + 패딩슈즈 2종,8,39800,40412000,1016,Saturday,Yes,No,0.0
35759,35759,2019-12-14 9:40,20,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,8,39800,26269000,661,Saturday,Yes,No,0.0
35760,35760,2019-12-14 10:00,20,월드컵 남성 방한 트레킹화 + 패딩슈즈 2종,8,39800,45041000,1132,Saturday,Yes,No,0.0
35761,35761,2019-12-14 10:00,20,월드컵 여성 방한 트레킹화 + 패딩슈즈 2종,8,39800,28087000,706,Saturday,Yes,No,0.0
35762,35762,2019-12-14 10:20,30,구찌 씨마 베이직 양면 울 머플러,8,380000,7507000,20,Saturday,Yes,No,12.0
35763,35763,2019-12-14 10:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,2730000,31326000,12,Saturday,Yes,No,12.0
35764,35764,2019-12-14 10:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,2590000,0,0,Saturday,Yes,No,12.0
35765,35765,2019-12-14 10:20,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,690000,3998000,6,Saturday,Yes,No,12.0
35766,35766,2019-12-14 10:20,30,버버리 홀스페리 페이톤 크로스백,8,880000,1571000,2,Saturday,Yes,No,12.0
35767,35767,2019-12-14 10:20,30,버버리 밀덴홀 체인 크로스백 미듐,8,1480000,2610000,2,Saturday,Yes,No,12.0
35768,35768,2019-12-14 10:20,30,구찌 더블G 오버 선글라스,8,458000,10519000,23,Saturday,Yes,No,0.0
35769,35769,2019-12-14 10:50,30,구찌 씨마 베이직 양면 울 머플러,8,380000,20315000,54,Saturday,Yes,No,12.0
35770,35770,2019-12-14 10:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,2730000,46417000,18,Saturday,Yes,No,12.0
35771,35771,2019-12-14 10:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,2590000,29134000,12,Saturday,Yes,No,12.0
35772,35772,2019-12-14 10:50,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,690000,17357000,26,Saturday,Yes,No,12.0
35773,35773,2019-12-14 10:50,30,버버리 홀스페리 페이톤 크로스백,8,880000,4620000,6,Saturday,Yes,No,12.0
35774,35774,2019-12-14 10:50,30,버버리 밀덴홀 체인 크로스백 미듐,8,1480000,12852000,9,Saturday,Yes,No,12.0
35775,35775,2019-12-14 10:50,30,구찌 더블G 오버 선글라스,8,458000,15082000,33,Saturday,Yes,No,0.0
35776,35776,2019-12-14 11:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,27487000,251,Saturday,Yes,No,0.0
35777,35777,2019-12-14 11:40,20,한일 대용량 스텐 분쇄믹서기,9,109800,50908000,464,Saturday,Yes,No,0.0
35778,35778,2019-12-14 12:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,69429000,633,Saturday,Yes,No,0.0
35779,35779,2019-12-14 12:20,20,AAC한우소머리곰탕양곰탕세트,3,49900,22319000,448,Saturday,Yes,No,0.0
35780,35780,2019-12-14 12:20,20,AAC 한우소머리 곰탕,3,49900,5596000,113,Saturday,Yes,No,0.0
35781,35781,2019-12-14 12:20,20,AAC 한우소머리양곰탕,3,49900,1876000,38,Saturday,Yes,No,0.0
35782,35782,2019-12-14 12:40,20,AAC한우소머리곰탕양곰탕세트,3,49900,37681000,756,Saturday,Yes,No,0.0
35783,35783,2019-12-14 12:40,20,AAC 한우소머리 곰탕,3,49900,11811000,237,Saturday,Yes,No,0.0
35784,35784,2019-12-14 12:40,20,AAC 한우소머리양곰탕,3,49900,2924000,59,Saturday,Yes,No,0.0
35785,35785,2019-12-14 13:00,20,AAC한우소머리곰탕양곰탕세트,3,49900,48527000,973,Saturday,Yes,No,0.0
35786,35786,2019-12-14 13:00,20,AAC 한우소머리 곰탕,3,49900,16230000,326,Saturday,Yes,No,0.0
35787,35787,2019-12-14 13:00,20,AAC 한우소머리양곰탕,3,49900,4304000,87,Saturday,Yes,No,0.0
35788,35788,2019-12-14 13:20,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,19424000,629,Saturday,Yes,No,0.0
35789,35789,2019-12-14 13:30,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,33300000,1078,Saturday,Yes,No,0.0
35790,35790,2019-12-14 13:40,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,34908000,1130,Saturday,Yes,No,0.0
35791,35791,2019-12-14 13:50,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,28561000,925,Saturday,Yes,No,0.0
35792,35792,2019-12-14 14:00,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,26190000,848,Saturday,Yes,No,0.0
35793,35793,2019-12-14 14:10,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,37888000,1227,Saturday,Yes,No,0.0
35794,35794,2019-12-14 14:20,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,32633000,820,Saturday,Yes,No,0.0
35795,35795,2019-12-14 14:40,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,58867000,1480,Saturday,Yes,No,0.0
35796,35796,2019-12-14 15:00,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,66165000,1663,Saturday,Yes,No,0.0
